snapshot_date,dataset,location_id,name,provider_id,address_1,address_2,town,county,provider_postcode,organisation_name,brand_name,city,town,district,organisation_postcode,capacity,in-house,nursing_flag,domiciliary_flag,residential_flag,all_care_flag,nursing_client_count,nursing_chc_client_count,nursing_agreement_count,nursing_chc_agreement_count,domiciliary_client_count,domiciliary_chc_client_count,domiciliary_agreement_count,domiciliary_chc_agreement_count,residential_client_count,residential_chc_client_count,residential_agreement_count,residential_chc_agreement_count,all_client_count,all_chc_client_count,all_agreement_count,all_chc_agreement_count,%_of_the_registered_beds_we_buy,occupancy,not_inspected_yet,care_home_service_with_nursing,care_home_service_without_nursing,domiciliary_care_service,children_0-3_years,children_13-18_years,children_4-12_years,dementia,learning_disabilities_or_autistic_spectrum_disorder,mental_health,older_people,people_detained_under_the_mental_health_act,people_who_misuse_drugs_and_alcohol,people_with_an_eating_disorder,physical_disability,sensory_impairment,whole_population,younger_adults,standards_respecting,standards_respecting_levelofconcern,standards_respecting_compliant,standards_consent_to_care,standards_consent_to_care_levelofconcern,standards_consent_to_care_compliant,standards_fees,standards_fees_levelofconcern,standards_fees_compliant,standards_care_and_welfare,standards_care_and_welfare_levelofconcern,standards_care_and_welfare_compliant,standards_nutrition,standards_nutrition_levelofconcern,standards_nutrition_compliant,standards_cooperating,standards_cooporating_levelofconcern,standards_cooperating_compliant,standards_safeguarding,standards_safeguarding_levelofconcern,standards_safeguarding_compliant,standards_cleanliness,standards_cleanliness_levelofconcern,standards_cleanliness_compliant,standards_medicine,standards_medicines_levelofconcern,standards_medicines_compliant,standards_safety_premises,standards_safety_premises_levelofconcern,standards_safety_premises_compliant,standards_safety_equipment,standards_safety_equipment_levelofconcern,standards_safety_equipment_compliant,standards_requirments_workers,standards_requirments_workers_levelofconcern,standards_requirments_workers_compliant,standards_staffing,standards_staffing_levelofconcern,standards_staffing_compliant,standards_supporting_staff,standards_supporting_staff_levelofconcern,standards_supporting_staff_compliant,standards_quality_monitoring,standards_quality_monitoring_levelofconcern,standards_quality_monitoring_compliant,standards_complaints,standards_compliants_levelofconcern,standards_complaints_compliant,standards_other_incidents,standards_other_incidents_levelofconcern,standards_other_incidents_compliant,standards_records,standards_records_levelofconcern,standards_records_compliant,standards_managers,standards_managers_levelofconcern,standards_managers_compliant,standards_notifications,standards_notifications_levelofconcern,standards_notifications_compliant,major_concern,moderate_concern,minor_concern,location_compliance_status,meets_dcc_quality_threshhold,care_home_res_or_nurs,on_home_vacancies_list,new_style_cqc_report
01/02/2015,19,1-110923262,The Old Rectory,1-101668726,The Old Rectory,Musbury,Axminster,Devon,EX13 8AR,Oakprice Limited,,Axminster,East Devon,Eastern,EX13 8AR,15,N,N,N,Y,Y,0,0,0,0,0,0,0,0,10,5,11,1,10,5,11,1,0,0,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,Respecting and involving people who use services,Compliance,Compliant,Consent to care and treatment,Compliant,Compliant,Fees,,,Care and welfare of people who use services,Compliant,Compliant,Meeting nutritional needs,,,Cooperating with other providers,Compliant,Compliant,Safeguarding people who use services from abuse,Compliant,Compliant,Cleanliness and infection control,,,Management of medicines,Compliant,Compliant,Safety and suitability of premises,Compliant,Compliant,"Safety, availability and suitability of equipment",,,Requirements relating to workers,Compliant,Compliant,Staffing,Compliant,Compliant,Supporting workers,Compliance,Compliant,Assessing and monitoring the quality of service provision,Compliant,Compliant,Complaints,,,Notification of other incidents,,,Records,Compliant,Compliant,Requirements relating to registered managers,,,Notifications – notice of changes,,,0,0,0,Compliant,Yes,Y,0,0
01/02/2015,19,1-111037443,Hilldales Residential Care Home,1-101706580,10-13 Oxford Park,,Ilfracombe,Devon,EX34 9JS,Dr Htay Kywe,,Ilfracombe,North Devon,Northern,EX34 9JS,56,N,N,N,Y,Y,0,0,0,0,0,0,0,0,18,0,20,0,18,0,20,0,0,0,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Respecting and involving people who use services,Compliant,Compliant,Consent to care and treatment,Compliant,Compliant,Fees,,,Care and welfare of people who use services,Compliant,Compliant,Meeting nutritional needs,,,Cooperating with other providers,,,Safeguarding people who use services from abuse,Compliance,Compliant,Cleanliness and infection control,Compliant,Compliant,Management of medicines,Compliant,Compliant,Safety and suitability of premises,,,"Safety, availability and suitability of equipment",,,Requirements relating to workers,Compliant,Compliant,Staffing,Compliant,Compliant,Supporting workers,Compliance,Compliant,Assessing and monitoring the quality of service provision,Compliant,Compliant,Complaints,,,Notification of other incidents,,,Records,Compliant,Compliant,Requirements relating to registered managers,,,Notifications – notice of changes,,,0,0,0,Compliant,Yes,Y,0,0
01/02/2015,19,1-111167487,West Heanton - Residential Home,1-101688372,Buckland Filleigh,,Beaworthy,Devon,EX21 5PJ,West Heanton Limited,,Beaworthy,Torridge,Northern,EX21 5PJ,23,N,N,Y,Y,Y,0,0,0,0,7,0,7,0,9,5,14,2,16,5,21,2,0,0,N,N,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,Respecting and involving people who use services,Compliant,Compliant,Consent to care and treatment,Compliant,Compliant,Fees,,,Care and welfare of people who use services,Compliant,Compliant,Meeting nutritional needs,,,Cooperating with other providers,,,Safeguarding people who use services from abuse,Compliance,Compliant,Cleanliness and infection control,Compliant,Compliant,Management of medicines,Compliant,Compliant,Safety and suitability of premises,Compliance,Compliant,"Safety, availability and suitability of equipment",,,Requirements relating to workers,Compliant,Compliant,Staffing,Compliant,Compliant,Supporting workers,Compliance,Compliant,Assessing and monitoring the quality of service provision,Compliant,Compliant,Complaints,Compliant,Compliant,Notification of other incidents,,,Records,Non Compliant Minor Impact,Non Compliant,Requirements relating to registered managers,,,Notifications – notice of changes,,,0,0,1,Non Compliant,Yes,Y,0,0
01/02/2015,19,1-111167514,West Heanton - Supported Living & Domiciliary Agency,1-101688372,Buckland Filleigh,,Beaworthy,Devon,EX21 5PJ,West Heanton Limited,,Beaworthy,Torridge,Northern,EX21 5PJ,0,N,N,Y,Y,Y,0,0,0,0,7,0,7,0,9,5,14,2,16,5,21,2,0,0,N,N,N,Y,N,N,N,Y,Y,N,Y,N,N,N,Y,N,N,N,Respecting and involving people who use services,Compliant,Compliant,Consent to care and treatment,Compliant,Compliant,Fees,,,Care and welfare of people who use services,Compliant,Compliant,Meeting nutritional needs,,,Cooperating with other providers,,,Safeguarding people who use services from abuse,Compliant,Compliant,Cleanliness and infection control,,,Management of medicines,,,Safety and suitability of premises,,,"Safety, availability and suitability of equipment",,,Requirements relating to workers,Compliant,Compliant,Staffing,,,Supporting workers,Compliant,Compliant,Assessing and monitoring the quality of service provision,Compliant,Compliant,Complaints,Compliant,Compliant,Notification of other incidents,,,Records,,,Requirements relating to registered managers,,,Notifications – notice of changes,,,0,0,0,Compliant,Yes,N,1,0
01/02/2015,19,1-111383767,The Vicarage,1-101705833,Bradworthy,,Holsworthy,Devon,EX22 7RJ,The Vicarage (2008) Limited,,Holsworthy,Torridge,Northern,EX22 7RJ,6,N,N,N,Y,Y,0,0,0,0,0,0,0,0,5,0,3,0,5,0,3,0,0,0,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Respecting and involving people who use services,Compliant,Compliant,Consent to care and treatment,Compliant,Compliant,Fees,,,Care and welfare of people who use services,Compliant,Compliant,Meeting nutritional needs,,,Cooperating with other providers,,,Safeguarding people who use services from abuse,Compliant,Compliant,Cleanliness and infection control,,,Management of medicines,Compliant,Compliant,Safety and suitability of premises,,,"Safety, availability and suitability of equipment",,,Requirements relating to workers,Compliant,Compliant,Staffing,Compliant,Compliant,Supporting workers,Compliant,Compliant,Assessing and monitoring the quality of service provision,Compliant,Compliant,Complaints,,,Notification of other incidents,,,Records,Compliant,Compliant,Requirements relating to registered managers,,,Notifications – notice of changes,,,0,0,0,Compliant,Yes,Y,0,0
01/02/2015,19,1-111422070,Palm Court Nursing Home,1-101716716,7 Marine Parade,,Dawlish,Devon,EX7 9DJ,Palm Court Nursing Home,,Dawlish,Teignbridge,Southern,EX7 9DJ,38,N,Y,N,Y,Y,25,10,31,10,0,0,0,0,5,0,4,0,29,10,35,10,0,0,N,Y,N,N,N,N,N,Y,Y,Y,Y,N,N,N,Y,N,N,N,Respecting and involving people who use services,Compliant,Compliant,Consent to care and treatment,Compliant,Compliant,Fees,,,Care and welfare of people who use services,Compliant,Compliant,Meeting nutritional needs,,,Cooperating with other providers,,,Safeguarding people who use services from abuse,Compliant,Compliant,Cleanliness and infection control,,,Management of medicines,Compliant,Compliant,Safety and suitability of premises,,,"Safety, availability and suitability of equipment",,,Requirements relating to workers,,,Staffing,Compliant,Compliant,Supporting workers,Compliance,Compliant,Assessing and monitoring the quality of service provision,Compliant,Compliant,Complaints,,,Notification of other incidents,,,Records,,,Requirements relating to registered managers,,,Notifications – notice of changes,,,0,0,0,Compliant,Yes,Y,0,0
01/02/2015,19,1-111443617,Holmesley Nursing Home,1-101716707,Fortescue Road,Sidford,Sidmouth,Devon,EX10 9QG,S R Barber and T J Gosling,,Sidmouth,East Devon,Eastern,EX10 9QG,55,N,Y,N,Y,Y,29,8,34,8,0,0,0,0,5,0,10,0,34,8,44,8,0,0,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Respecting and involving people who use services,Compliant,Compliant,Consent to care and treatment,Compliant,Compliant,Fees,,,Care and welfare of people who use services,Compliant,Compliant,Meeting nutritional needs,Compliant,Compliant,Cooperating with other providers,,,Safeguarding people who use services from abuse,Compliant,Compliant,Cleanliness and infection control,Compliance,Compliant,Management of medicines,Compliant,Compliant,Safety and suitability of premises,Compliance,Compliant,"Safety, availability and suitability of equipment",Compliance,Compliant,Requirements relating to workers,Compliant,Compliant,Staffing,Compliant,Compliant,Supporting workers,,,Assessing and monitoring the quality of service provision,Compliant,Compliant,Complaints,Compliant,Compliant,Notification of other incidents,,,Records,Compliant,Compliant,Requirements relating to registered managers,,,Notifications – notice of changes,,,0,0,0,Compliant,Yes,Y,0,0
01/02/2015,19,1-111594656,Hillbrow Residential Care Home Limited,1-101615504,1 Park Road,,Crediton,Devon,EX17 3BS,Hillbrow Residential Care Home Limited,,Crediton,Mid Devon,Eastern,EX17 3BS,24,N,N,N,Y,Y,0,0,0,0,0,0,0,0,5,5,9,1,5,5,9,1,0,0,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Respecting and involving people who use services,Compliant,Compliant,Consent to care and treatment,Compliant,Compliant,Fees,,,Care and welfare of people who use services,Compliant,Compliant,Meeting nutritional needs,Compliant,Compliant,Cooperating with other providers,,,Safeguarding people who use services from abuse,,,Cleanliness and infection control,,,Management of medicines,Compliant,Compliant,Safety and suitability of premises,,,"Safety, availability and suitability of equipment",,,Requirements relating to workers,Compliant,Compliant,Staffing,,,Supporting workers,,,Assessing and monitoring the quality of service provision,Compliant,Compliant,Complaints,,,Notification of other incidents,,,Records,Compliant,Compliant,Requirements relating to registered managers,,,Notifications – notice of changes,,,0,0,0,Compliant,Yes,Y,0,0
01/02/2015,19,1-1115980097,Endeavour Residential Home,1-1056792934,Chudleigh Road,Alphington,Exeter,Devon,EX2 8TS,Endeavour Residential Services Ltd,,Hounslow,Exeter,Eastern,TW3 2QH,20,N,N,N,Y,Y,0,0,0,0,0,0,0,0,10,5,13,3,10,5,13,3,0,0,N,N,Y,N,N,N,N,Y,N,Y,Y,N,N,N,Y,Y,N,N,Respecting and involving people who use services,,,Consent to care and treatment,Compliant,Compliant,Fees,,,Care and welfare of people who use services,Compliant,Compliant,Meeting nutritional needs,,,Cooperating with other providers,,,Safeguarding people who use services from abuse,,,Cleanliness and infection control,Compliant,Compliant,Management of medicines,Compliant,Compliant,Safety and suitability of premises,,,"Safety, availability and suitability of equipment",,,Requirements relating to workers,,,Staffing,,,Supporting workers,,,Assessing and monitoring the quality of service provision,Compliant,Compliant,Complaints,,,Notification of other incidents,,,Records,,,Requirements relating to registered managers,,,Notifications – notice of changes,,,0,0,0,Compliant,Yes,Y,0,0
01/02/2015,19,1-112104377,Bindon Residential Home,1-101645752,32-42 Winslade Road,,Sidmouth,Devon,EX10 9EX,Bindon Care Limited,,Sidmouth,East Devon,Eastern,EX10 9EX,46,N,N,N,Y,Y,0,0,0,0,0,0,0,0,14,0,17,0,14,0,17,0,0,0,N,N,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,Respecting and involving people who use services,Compliant,Compliant,Consent to care and treatment,Compliance,Compliant,Fees,,,Care and welfare of people who use services,Compliant,Compliant,Meeting nutritional needs,Compliant,Compliant,Cooperating with other providers,Compliance,Compliant,Safeguarding people who use services from abuse,Compliant,Compliant,Cleanliness and infection control,Compliant,Compliant,Management of medicines,Compliant,Compliant,Safety and suitability of premises,Compliant,Compliant,"Safety, availability and suitability of equipment",Compliance,Compliant,Requirements relating to workers,Compliance,Compliant,Staffing,Compliant,Compliant,Supporting workers,Compliant,Compliant,Assessing and monitoring the quality of service provision,Compliant,Compliant,Complaints,Compliance,Compliant,Notification of other incidents,,,Records,Compliance,Compliant,Requirements relating to registered managers,,,Notifications – notice of changes,,,0,0,0,Compliant,Yes,Y,0,0
01/02/2015,19,1-1121395729,Burridge Farm,1-101657606,Sandford,,Crediton,Devon,EX17 4EL,C C S H Limited,,Crediton,Mid Devon,Eastern,EX17 1AD,5,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,Yes,Y,0,0
01/02/2015,19,1-112338605,Moorgate Residential Home,1-101678771,Bedford Bridge,Magpie,Yelverton,Devon,PL20 7RZ,Shadrick Care Homes Limited,,Yelverton,West Devon,Southern,PL20 7RZ,21,N,N,N,Y,Y,0,0,0,0,0,0,0,0,5,5,6,1,5,5,6,1,0,0,N,N,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,Respecting and involving people who use services,Compliant,Compliant,Consent to care and treatment,Compliant,Compliant,Fees,,,Care and welfare of people who use services,Compliant,Compliant,Meeting nutritional needs,,,Cooperating with other providers,,,Safeguarding people who use services from abuse,Compliant,Compliant,Cleanliness and infection control,,,Management of medicines,Compliant,Compliant,Safety and suitability of premises,Compliant,Compliant,"Safety, availability and suitability of equipment",,,Requirements relating to workers,,,Staffing,Compliant,Compliant,Supporting workers,Compliant,Compliant,Assessing and monitoring the quality of service provision,Compliant,Compliant,Complaints,Compliant,Compliant,Notification of other incidents,,,Records,Compliant,Compliant,Requirements relating to registered managers,,,Notifications – notice of changes,,,0,0,0,Compliant,Yes,Y,0,0
01/02/2015,19,1-112515342,Herons Lea Residential Home Limited,1-101618572,Silford Cross,Westward Ho!,Bideford,Devon,EX39 3PT,Herons Lea Residential Home Limited,,Bideford,Torridge,Northern,EX39 3PT,20,N,N,N,Y,Y,0,0,0,0,0,0,0,0,5,0,6,0,5,0,6,0,0,0,N,N,Y,N,N,N,N,Y,N,Y,Y,N,N,N,N,N,N,N,Respecting and involving people who use services,Compliant,Compliant,Consent to care and treatment,Compliant,Compliant,Fees,,,Care and welfare of people who use services,Compliant,Compliant,Meeting nutritional needs,,,Cooperating with other providers,Compliant,Compliant,Safeguarding people who use services from abuse,Compliant,Compliant,Cleanliness and infection control,Compliant,Compliant,Management of medicines,Compliant,Compliant,Safety and suitability of premises,,,"Safety, availability and suitability of equipment",,,Requirements relating to workers,Compliant,Compliant,Staffing,,,Supporting workers,Compliant,Compliant,Assessing and monitoring the quality of service provision,Compliant,Compliant,Complaints,Compliant,Compliant,Notification of other incidents,,,Records,Compliant,Compliant,Requirements relating to registered managers,,,Notifications – notice of changes,,,0,0,0,Compliant,Yes,Y,0,0
01/02/2015,19,1-112594474,Nightingale House,1-101640552,Landscore Close,,Teignmouth,Devon,TQ14 9LD,Korcare Limited,,Teignmouth,Teignbridge,Southern,TQ14 9LD,27,N,N,N,Y,Y,0,0,0,0,0,0,0,0,5,0,3,0,5,0,3,0,0,0,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,Respecting and involving people who use services,Compliant,Compliant,Consent to care and treatment,Compliant,Compliant,Fees,,,Care and welfare of people who use services,Compliant,Compliant,Meeting nutritional needs,,,Cooperating with other providers,,,Safeguarding people who use services from abuse,Compliant,Compliant,Cleanliness and infection control,Compliant,Compliant,Management of medicines,Compliant,Compliant,Safety and suitability of premises,,,"Safety, availability and suitability of equipment",,,Requirements relating to workers,,,Staffing,Compliant,Compliant,Supporting workers,Compliant,Compliant,Assessing and monitoring the quality of service provision,Compliant,Compliant,Complaints,,,Notification of other incidents,,,Records,Compliant,Compliant,Requirements relating to registered managers,,,Notifications – notice of changes,,,0,0,0,Compliant,Yes,Y,0,0
01/02/2015,19,1-112717753,Pilton House Trust,1-101645306,Pilton House,Pilton Street,Barnstaple,Devon,EX31 1PQ,Barnstaple Old People's Housing Association Limited,,Barnstaple,North Devon,Northern,EX31 1PQ,27,N,N,N,Y,Y,0,0,0,0,0,0,0,0,14,5,24,2,14,5,24,2,0,0,Y,N,Y,N,N,N,N,Y,N,Y,Y,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,Yes,Y,0,0
01/02/2015,19,1-112718345,Lyme Bay View Residential Home,1-101678289,Old Beer Road,,Seaton,Devon,EX12 2PZ,M & J Care Homes Limited,,Castle Cary,East Devon,Eastern,BA7 7AE,30,N,N,N,Y,Y,0,0,0,0,0,0,0,0,11,0,11,0,11,0,11,0,0,0,N,N,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,Respecting and involving people who use services,Compliant,Compliant,Consent to care and treatment,,,Fees,,,Care and welfare of people who use services,Compliant,Compliant,Meeting nutritional needs,Compliant,Compliant,Cooperating with other providers,,,Safeguarding people who use services from abuse,Compliant,Compliant,Cleanliness and infection control,Compliant,Compliant,Management of medicines,Compliant,Compliant,Safety and suitability of premises,,,"Safety, availability and suitability of equipment",,,Requirements relating to workers,,,Staffing,Compliant,Compliant,Supporting workers,Compliant,Compliant,Assessing and monitoring the quality of service provision,Compliant,Compliant,Complaints,Compliant,Compliant,Notification of other incidents,,,Records,Compliant,Compliant,Requirements relating to registered managers,,,Notifications – notice of changes,,,0,0,0,Compliant,Yes,Y,0,0
01/02/2015,19,1-112849365,Alinthia House,1-101706382,28 Keyberry Road,,Newton Abbot,Devon,TQ12 1BX,Mr Michael Peter Hall & Mrs Althea Joy Hall,,Newton Abbot,Teignbridge,Southern,TQ12 1BX,7,N,N,N,Y,Y,0,0,0,0,0,0,0,0,5,0,6,0,5,0,6,0,0,0,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Respecting and involving people who use services,Compliant,Compliant,Consent to care and treatment,Compliant,Compliant,Fees,,,Care and welfare of people who use services,Compliant,Compliant,Meeting nutritional needs,,,Cooperating with other providers,,,Safeguarding people who use services from abuse,Compliant,Compliant,Cleanliness and infection control,,,Management of medicines,Compliant,Compliant,Safety and suitability of premises,,,"Safety, availability and suitability of equipment",,,Requirements relating to workers,Compliant,Compliant,Staffing,Compliant,Compliant,Supporting workers,,,Assessing and monitoring the quality of service provision,Compliant,Compliant,Complaints,Compliant,Compliant,Notification of other incidents,,,Records,,,Requirements relating to registered managers,,,Notifications – notice of changes,,,0,0,0,Compliant,Yes,Y,0,0
01/02/2015,19,1-112855946,Pinewood Nursing Home,1-101676065,33 Victoria Place,,Budleigh Salterton,Devon,EX9 6JP,Elmwood Nursing Home Limited,,Budleigh Salterton,East Devon,Eastern,EX9 6JP,35,N,Y,Y,Y,Y,22,7,26,7,64,5,67,4,6,0,11,0,92,11,104,11,0,0,N,Y,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,Respecting and involving people who use services,Compliant,Compliant,Consent to care and treatment,Compliant,Compliant,Fees,,,Care and welfare of people who use services,Compliant,Compliant,Meeting nutritional needs,Compliance,Compliant,Cooperating with other providers,Compliance,Compliant,Safeguarding people who use services from abuse,Compliant,Compliant,Cleanliness and infection control,Compliance,Compliant,Management of medicines,Compliant,Compliant,Safety and suitability of premises,Compliance,Compliant,"Safety, availability and suitability of equipment",Compliance,Compliant,Requirements relating to workers,Compliance,Compliant,Staffing,Compliant,Compliant,Supporting workers,Compliant,Compliant,Assessing and monitoring the quality of service provision,Compliant,Compliant,Complaints,Compliance,Compliant,Notification of other incidents,,,Records,Compliant,Compliant,Requirements relating to registered managers,,,Notifications – notice of changes,,,0,0,0,Compliant,Yes,Y,0,0
01/02/2015,19,1-112866277,Castle Grove Nursing Home,1-101632766,Castle Street,Bampton,Tiverton,Devon,EX16 9NS,Mrs I M Kenny,,Tiverton,Mid Devon,Eastern,EX16 9NS,26,N,Y,N,Y,Y,8,5,8,3,0,0,0,0,5,0,2,0,9,5,10,3,0,0,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Respecting and involving people who use services,Compliant,Compliant,Consent to care and treatment,,,Fees,,,Care and welfare of people who use services,Compliant,Compliant,Meeting nutritional needs,Compliant,Compliant,Cooperating with other providers,,,Safeguarding people who use services from abuse,Compliant,Compliant,Cleanliness and infection control,,,Management of medicines,,,Safety and suitability of premises,,,"Safety, availability and suitability of equipment",,,Requirements relating to workers,,,Staffing,Compliant,Compliant,Supporting workers,Compliant,Compliant,Assessing and monitoring the quality of service provision,Compliance,Compliant,Complaints,Compliant,Compliant,Notification of other incidents,,,Records,Compliant,Compliant,Requirements relating to registered managers,,,Notifications – notice of changes,,,0,0,0,Compliant,Yes,Y,0,1
